player_id,name,team,role,role_P,role_D,role_C,role_A,fvm,qta,ovr,prezzo_cons,titolarita_pct,titolarita,fragility_score,partite_saltate_tot,giorni_stop_tot,disponibilita_pct,recidive_muscolari,is_injured_initial,is_rigorista,is_oop,presenze_2526,mv_2526,fm_2526,xg90_2526,xa90_2526,rating_2526,presenze_2627,starts_2627,minuti_2627,gol_2627,assist_2627,tot_bonus_2627,tot_malus_2627,mv_2627,fm_2627,xg90_2627,xa90_2627,roi_fm_su_prezzo,target_fanta_media,target_gol,target_assist,target_minuti,target_roi_fvm
5585,Malen,Roma,A,0,0,0,1,450.0,38.0,98.0,638.0,100.0,100.0,13.0,2,11,97.4,0,0,1,0,18,6.72,8.97,0.57,0.05,6.5,5,5,359,6,0,18.0,0.5,7.1,10.6,1.2,0.07,0.0166,10.6,6,0,359,0.0166
2764,Martinez L.,Inter,A,0,0,0,1,361.0,33.0,98.0,528.0,80.0,80.0,75.0,22,124,71.1,6,0,1,0,30,6.42,8.25,0.56,0.11,7.47,4,4,348,4,0,12.0,1.0,6.75,9.5,1.32,0.06,0.018,9.5,4,0,348,0.018
6052,Hojlund,Napoli,A,0,0,0,1,260.0,28.0,98.0,475.0,100.0,100.0,18.5,3,20,92.1,0,0,1,0,33,6.21,7.44,0.35,0.09,6.83,5,5,378,2,0,6.0,0.0,6.1,7.3,0.19,0.01,0.0154,7.3,2,0,378,0.0154
6397,Ramos G.,Milan,A,0,0,0,1,237.0,27.0,98.0,389.0,100.0,100.0,50.0,20,99,73.7,0,0,1,0,0,6.0,6.0,0.62,0.1,6.7,5,5,474,1,1,4.0,0.0,6.1,6.9,0.31,0.07,0.0177,6.9,1,1,474,0.0177
4871,Thuram,Inter,A,0,0,0,1,249.0,28.0,95.0,277.0,54.0,54.0,75.0,18,93,76.3,3,0,0,0,29,6.43,7.95,0.44,0.12,7.28,4,2,248,2,2,8.0,0.0,6.62,8.62,0.93,0.08,0.0311,8.62,2,2,248,0.0311
5951,Kolo Muani,Juventus,A,0,0,0,1,165.0,25.0,93.0,272.0,100.0,100.0,45.0,10,63,86.8,0,0,1,0,0,6.0,6.0,0.12,0.1,6.3,5,5,489,0,1,1.0,0.0,5.5,5.7,0.41,0.04,0.021,5.7,0,1,489,0.021
2097,Kean,Como,A,0,0,0,1,183.0,24.0,93.0,263.0,34.0,34.0,62.0,28,184,63.2,1,0,1,0,26,5.88,6.77,0.66,0.01,6.79,3,1,145,0,1,1.0,0.0,6.0,6.25,0.46,0.1,0.0238,6.25,0,1,145,0.0238
7017,Douvikas,Como,A,0,0,0,1,185.0,22.0,92.0,221.0,87.0,87.0,9.0,1,10,98.7,0,0,0,0,38,6.17,7.3,0.48,0.06,6.82,5,4,349,2,0,6.0,0.0,6.2,7.4,0.55,0.05,0.0335,7.4,2,0,349,0.0335
309,Dybala,Roma,A,0,0,0,1,100.0,16.0,90.0,111.0,100.0,100.0,75.0,26,266,65.8,4,0,1,0,22,6.25,6.7,0.32,0.34,7.09,5,5,428,0,4,4.0,0.0,7.1,7.9,0.35,0.74,0.0712,7.9,0,4,428,0.0712
531,Berardi,Sassuolo,A,0,0,0,1,106.0,19.0,88.0,123.0,54.0,54.0,50.0,12,109,84.2,0,0,1,0,26,6.31,7.19,0.27,0.15,7.13,4,2,232,1,0,3.0,0.0,6.12,6.88,0.38,0.09,0.0559,6.88,1,0,232,0.0559
6752,Woltemade,Juventus,A,0,0,0,1,160.0,23.0,87.0,162.0,21.0,21.0,13.0,2,10,97.4,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,0,64,0,0,0.0,0.0,5.83,5.83,,,0.036,5.83,0,0,64,0.036
5637,Davis K.,Udinese,A,0,0,0,1,108.0,19.0,86.0,131.0,80.0,80.0,75.0,22,160,71.1,3,0,1,0,30,6.32,7.37,0.44,0.1,6.96,4,4,271,0,2,2.0,0.5,6.38,6.75,0.15,0.15,0.0515,6.75,0,2,271,0.0515
7071,Esposito F.P.,Inter,A,0,0,0,1,105.0,17.0,85.0,104.0,87.0,87.0,17.0,3,36,96.1,0,0,0,0,35,6.23,6.9,0.43,0.08,6.78,5,4,312,2,1,7.0,0.0,6.6,8.0,0.67,0.08,0.0769,8.0,2,1,312,0.0769
2137,Scamacca,Atalanta,A,0,0,0,1,110.0,19.0,84.0,109.0,87.0,87.0,82.0,71,409,10.0,1,0,1,0,24,6.17,7.42,0.46,0.06,6.93,5,4,269,1,0,3.0,0.0,6.0,6.6,0.09,0.16,0.0606,6.6,1,0,269,0.0606
6060,Laurientè,Sassuolo,A,0,0,0,1,83.0,15.0,84.0,75.0,100.0,100.0,5.0,0,0,100.0,0,0,1,0,38,6.22,6.96,0.13,0.16,6.96,5,5,490,0,1,1.0,0.5,6.3,6.4,0.23,0.22,0.0853,6.4,0,1,490,0.0853
2061,Simeone,Torino,A,0,0,0,1,80.0,14.0,81.0,77.0,87.0,87.0,37.0,5,66,93.4,1,0,1,0,32,6.08,7.09,0.4,0.03,6.81,5,4,367,0,0,0.0,0.0,5.6,5.6,0.31,0.01,0.0727,5.6,0,0,367,0.0727
5995,De Ketelaere,Atalanta,A,0,0,0,1,95.0,17.0,81.0,68.0,87.0,87.0,62.0,17,80,77.6,1,0,0,0,31,6.21,6.6,0.15,0.36,7.12,5,4,382,0,0,0.0,0.0,5.7,5.7,0.02,0.17,0.0838,5.7,0,0,382,0.0838
7523,Varela G.,Monza,A,0,0,0,1,40.0,7.0,80.0,48.0,80.0,80.0,13.0,2,12,97.4,0,0,1,0,0,6.0,6.0,0.44,0.03,6.55,4,4,358,4,0,9.0,0.5,6.88,9.0,0.56,0.07,0.1875,9.0,4,0,358,0.1875
6435,Krstovic,Atalanta,A,0,0,0,1,98.0,18.0,79.0,78.0,48.0,48.0,5.0,0,3,100.0,0,0,0,0,33,6.15,7.15,0.71,0.11,7.03,5,1,219,1,0,3.0,0.5,5.6,6.1,0.32,0.04,0.0782,6.1,1,0,219,0.0782
6572,Castro S.,Roma,A,0,0,0,1,70.0,14.0,78.0,45.0,28.0,28.0,17.0,3,18,96.1,0,0,0,0,35,5.93,6.51,0.28,0.03,6.72,4,0,128,0,0,0.0,0.0,6.0,6.0,0.6,0.13,0.1333,6.0,0,0,128,0.1333
6434,Yildiz,Juventus,A,0,0,0,1,100.0,22.0,78.0,41.0,20.0,20.0,38.0,4,201,89.5,0,1,0,0,36,6.38,7.26,0.26,0.31,7.5,1,1,73,0,0,0.0,0.0,5.5,5.5,,,0.1341,5.5,0,0,73,0.1341
5734,Soulè,Roma,A,0,0,0,1,48.0,13.0,78.0,35.0,74.0,74.0,41.0,9,47,88.2,0,0,0,0,33,6.12,6.8,0.17,0.18,7.08,5,3,301,2,1,7.0,0.0,6.6,8.0,0.55,0.19,0.2286,8.0,2,1,301,0.2286
5436,Raimondo,Frosinone,A,0,0,0,1,27.0,9.0,78.0,32.0,100.0,100.0,25.0,5,33,93.4,0,0,1,0,0,6.0,6.0,0.0,0.0,6.5,5,5,455,4,0,12.0,1.0,6.6,8.8,0.53,0.02,0.275,8.8,4,0,455,0.275
4371,Raspadori,Atalanta,A,0,0,0,1,73.0,14.0,77.0,51.0,54.0,54.0,37.0,8,30,89.5,0,0,0,0,13,6.12,6.88,0.0,0.0,6.5,4,2,191,1,0,3.0,0.0,6.0,6.75,0.2,0.19,0.1324,6.75,1,0,191,0.1324
7023,Pellegrino M.,Fiorentina,A,0,0,0,1,40.0,14.0,77.0,36.0,87.0,87.0,5.0,0,0,100.0,0,0,1,0,37,5.99,6.65,0.26,0.03,6.63,5,4,377,2,0,6.0,0.5,5.7,6.8,0.18,0.04,0.1889,6.8,2,0,377,0.1889
6967,Diao,Como,A,0,0,0,1,50.0,12.0,77.0,36.0,87.0,87.0,62.0,46,221,39.5,1,0,0,0,17,6.0,6.35,0.0,0.0,6.5,5,4,363,2,1,7.0,0.5,6.4,7.7,0.16,0.21,0.2139,7.7,2,1,363,0.2139
2038,Pinamonti,Lazio,A,0,0,0,1,53.0,12.0,76.0,36.0,41.0,41.0,9.0,1,14,98.7,0,0,0,0,36,5.89,6.58,0.31,0.04,6.55,4,1,127,0,0,0.0,0.0,5.62,5.62,0.05,0.0,0.1561,5.62,0,0,127,0.1561
4923,Colombo,Genoa,A,0,0,0,1,52.0,11.0,75.0,39.0,87.0,87.0,5.0,0,0,100.0,0,0,0,0,38,5.92,6.39,0.32,0.05,6.46,5,4,346,0,2,2.0,3.0,5.9,5.7,0.26,0.19,0.1462,5.7,0,2,346,0.1462
6204,Kvernadze,Frosinone,A,0,0,0,1,24.0,6.0,75.0,18.0,100.0,100.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,5,5,480,3,1,10.0,0.5,6.9,8.8,0.34,0.22,0.4889,8.8,3,1,480,0.4889
5694,Beto,Fiorentina,A,0,0,0,1,50.0,14.0,74.0,26.0,34.0,34.0,9.0,1,12,98.7,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,1,111,0,0,0.0,0.0,5.67,5.67,1.06,0.01,0.2181,5.67,0,0,111,0.2181
7554,Romero D.,Parma,A,0,0,0,1,37.0,10.0,73.0,26.0,54.0,54.0,75.0,22,179,71.1,4,0,1,0,0,6.0,6.0,0.02,0.06,7.18,4,2,184,2,0,6.0,0.0,6.5,8.0,0.47,0.01,0.3077,8.0,2,0,184,0.3077
7351,Santos A.,Napoli,A,0,0,0,1,61.0,14.0,73.0,22.0,50.0,50.0,24.0,1,36,98.7,0,1,0,0,14,6.32,7.14,0.35,0.64,6.5,0,0,0,0,0,0.0,0.0,6.0,6.0,0.11,0.13,0.2727,6.0,0,0,0,0.2727
7484,Adams A.,Venezia,A,0,0,0,1,35.0,11.0,73.0,20.0,100.0,100.0,75.0,17,169,77.6,3,0,1,0,0,6.0,6.0,0.0,0.0,6.5,5,5,441,1,0,3.0,0.0,5.6,6.2,0.34,0.01,0.31,6.2,1,0,441,0.31
6675,Dovbyk,Bologna,A,0,0,0,1,51.0,15.0,72.0,22.0,21.0,21.0,90.0,44,304,42.1,4,1,1,0,14,6.0,6.71,0.0,0.0,6.5,3,0,106,1,0,3.0,0.5,5.83,6.67,,,0.3032,6.67,1,0,106,0.3032
4463,Esposito Se.,Sassuolo,A,0,0,0,1,40.0,12.0,72.0,21.0,40.0,40.0,33.0,7,45,90.8,0,0,0,0,36,6.26,6.88,0.17,0.15,7.14,2,2,146,1,0,3.0,0.0,6.5,8.0,0.22,0.32,0.381,8.0,1,0,146,0.381
7347,Bowie,Sassuolo,A,0,0,0,1,32.0,9.0,72.0,18.0,74.0,74.0,62.0,20,133,73.7,1,0,0,0,14,5.96,6.79,0.0,0.0,6.5,5,3,322,1,0,3.0,0.0,6.2,6.8,0.51,0.06,0.3778,6.8,1,0,322,0.3778
4896,Maldini,Cagliari,A,0,0,0,1,21.0,5.0,72.0,16.0,100.0,100.0,57.0,10,46,86.8,1,0,1,0,0,6.0,6.0,0.31,0.1,6.5,5,5,379,3,0,6.0,0.0,6.5,7.7,0.6,0.08,0.4813,7.7,3,0,379,0.4813
7547,Kevin Carlos,Cagliari,A,0,0,0,1,36.0,12.0,71.0,19.0,21.0,21.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.19,0.03,6.12,3,0,91,0,0,0.0,0.5,5.67,5.5,,,0.2895,5.5,0,0,91,0.2895
6904,Yeboah J.,Venezia,A,0,0,0,1,27.0,9.0,70.0,14.0,87.0,87.0,17.0,3,11,96.1,0,0,1,0,0,6.0,6.0,0.0,0.0,6.5,5,4,403,1,0,3.0,3.0,5.9,5.9,0.43,0.14,0.4214,5.9,1,0,403,0.4214
6229,Tourè E.,Parma,A,0,0,0,1,37.0,10.0,69.0,15.0,100.0,100.0,62.0,39,232,48.7,1,0,0,0,0,6.0,6.0,0.0,0.0,6.5,5,5,399,0,1,1.0,0.0,5.8,6.0,0.13,0.01,0.4,6.0,0,1,399,0.4
4359,Piccoli,Bologna,A,0,0,0,1,29.0,8.0,69.0,13.0,100.0,100.0,13.0,2,17,97.4,0,0,0,0,32,5.81,6.2,0.35,0.05,6.46,5,5,385,1,0,3.0,0.5,5.7,6.2,0.33,0.02,0.4769,6.2,1,0,385,0.4769
7600,Osmajic,Genoa,A,0,0,0,1,28.0,8.0,68.0,15.0,67.0,67.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.42,0.04,6.59,4,3,328,2,0,6.0,0.0,6.0,7.5,0.28,0.01,0.5,7.5,2,0,328,0.5
7612,Bobcek,Frosinone,A,0,0,0,1,31.0,9.0,67.0,9.0,7.0,7.0,74.0,21,245,72.4,2,0,0,0,0,6.0,6.0,0.0,0.0,6.5,1,0,24,0,0,0.0,0.0,6.0,6.0,,,0.6667,6.0,0,0,24,0.6667
7623,Gnonto,Fiorentina,A,0,0,0,1,25.0,7.0,67.0,6.0,21.0,21.0,33.0,7,60,90.8,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,0,101,0,0,0.0,0.0,5.83,5.83,,,0.9717,5.83,0,0,101,0.9717
6646,Adams C.,Torino,A,0,0,0,1,33.0,10.0,66.0,9.0,47.0,47.0,81.0,9,75,88.2,3,1,0,0,33,5.98,6.62,0.27,0.1,6.69,3,2,210,2,0,6.0,0.0,6.67,8.67,0.38,0.13,0.9633,8.67,2,0,210,0.9633
2155,Cutrone,Monza,A,0,0,0,1,23.0,9.0,66.0,4.0,54.0,54.0,9.0,1,8,98.7,0,0,0,0,15,5.73,5.93,0.0,0.0,6.5,4,2,211,0,0,0.0,0.0,5.88,5.88,0.31,0.22,1.47,5.88,0,0,211,1.47
6530,Ghedjemis,Frosinone,A,0,0,0,1,23.0,8.0,66.0,4.0,47.0,47.0,13.0,2,23,97.4,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,3,2,210,0,0,0.0,0.0,6.5,6.5,0.31,0.06,1.625,6.5,0,0,210,1.625
5029,Geubbels,Lecce,A,0,0,0,1,23.0,8.0,64.0,3.0,40.0,40.0,36.0,4,63,94.7,0,1,1,0,0,6.0,6.0,0.51,0.06,6.48,2,2,133,0,0,0.0,0.0,5.25,5.25,0.3,0.03,1.75,5.25,0,0,133,1.75
6519,Camarda,Milan,A,0,0,0,1,20.0,4.0,64.0,1.0,14.0,14.0,50.0,25,138,67.1,0,0,0,0,21,5.71,5.69,0.25,0.08,6.03,2,0,17,0,0,0.0,0.0,6.0,6.0,,,6.0,6.0,0,0,17,6.0
6669,Bonny,Inter,A,0,0,0,1,15.0,7.0,63.0,1.0,28.0,28.0,25.0,5,33,93.4,0,0,0,0,33,6.12,6.68,0.3,0.15,6.51,4,0,89,1,0,3.0,0.0,6.25,7.0,,,7.0,7.0,1,0,89,7.0
2832,Boga,Juventus,A,0,0,0,1,27.0,7.0,62.0,1.0,34.0,34.0,89.0,26,178,65.8,2,1,0,0,15,6.17,7.0,0.0,0.0,6.5,3,1,125,0,0,0.0,0.0,5.83,5.83,0.03,0.4,5.83,5.83,0,0,125,5.83
6831,Neres,Napoli,A,0,0,0,1,20.0,6.0,62.0,1.0,21.0,21.0,74.0,32,298,57.9,2,0,0,0,16,6.19,6.84,0.0,0.0,6.5,3,0,92,0,0,0.0,0.0,5.83,5.83,,,5.83,5.83,0,0,92,5.83
7252,Stulic,Lecce,A,0,0,0,1,11.0,6.0,61.0,1.0,74.0,74.0,5.0,0,0,100.0,0,0,1,0,34,5.76,6.1,0.0,0.0,6.5,5,3,286,0,0,0.0,0.0,5.5,5.5,0.36,0.04,5.5,5.5,0,0,286,5.5
7620,Zeballos,Monza,A,0,0,0,1,18.0,6.0,61.0,1.0,7.0,7.0,70.0,14,86,81.6,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,1,0,31,1,0,3.0,0.0,6.5,9.5,,,9.5,9.5,1,0,31,9.5
7120,Lang,Napoli,A,0,0,0,1,14.0,4.0,60.0,1.0,54.0,54.0,33.0,7,40,90.8,0,0,0,0,18,6.03,6.25,0.0,0.0,6.5,4,2,202,0,0,0.0,0.0,5.75,5.75,0.18,0.14,5.75,5.75,0,0,202,5.75
6145,Ngonge,Monza,A,0,0,0,1,13.0,5.0,59.0,1.0,50.0,50.0,17.0,3,20,96.1,0,0,0,0,20,5.85,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
6556,Noslin,Lazio,A,0,0,0,1,8.0,6.0,58.0,1.0,54.0,54.0,9.0,1,20,98.7,0,0,0,0,29,6.02,6.4,0.38,0.08,6.62,4,2,203,2,0,6.0,0.0,6.5,8.0,0.73,0.07,8.0,8.0,2,0,203,8.0
7374,Mendy P.,Cagliari,A,0,0,0,1,12.0,4.0,58.0,1.0,100.0,100.0,5.0,0,5,100.0,0,0,0,0,9,5.94,6.56,0.0,0.0,6.5,5,5,372,1,0,3.0,0.0,6.3,6.9,0.26,0.01,6.9,6.9,1,0,372,6.9
6164,Vitinha O.,Genoa,A,0,0,0,1,13.0,8.0,58.0,1.0,61.0,61.0,74.0,12,104,84.2,2,0,1,0,35,5.96,6.34,0.04,0.16,7.55,5,2,250,0,0,0.0,0.0,5.7,5.7,0.17,0.02,5.7,5.7,0,0,250,5.7
7449,Rrahmani Al.,Venezia,A,0,0,0,1,13.0,7.0,58.0,1.0,41.0,41.0,25.0,5,71,93.4,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,4,1,95,0,0,0.0,0.0,5.75,5.75,,,5.75,5.75,0,0,95,5.75
6215,Lucca,Napoli,A,0,0,0,1,12.0,4.0,58.0,1.0,35.0,35.0,21.0,4,24,94.7,0,0,0,0,16,5.84,6.0,0.0,0.0,6.5,5,0,120,0,0,0.0,0.0,5.8,5.8,,,5.8,5.8,0,0,120,5.8
7561,Lontani,Parma,A,0,0,0,1,11.0,3.0,57.0,1.0,87.0,87.0,25.0,5,24,93.4,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,5,4,337,1,0,3.0,0.0,6.2,6.8,0.15,0.03,6.8,6.8,1,0,337,6.8
7602,Fatah,Lecce,A,0,0,0,1,14.0,4.0,57.0,1.0,28.0,28.0,50.0,13,101,82.9,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,4,0,122,0,0,0.0,0.0,5.75,5.75,0.12,0.03,5.75,5.75,0,0,122,5.75
7001,N'Dri,Lecce,A,0,0,0,1,12.0,4.0,57.0,1.0,74.0,74.0,5.0,0,0,100.0,0,0,0,0,27,5.89,6.06,0.18,0.08,6.16,5,3,218,0,0,0.0,0.5,5.9,5.8,0.04,0.02,5.8,5.8,0,0,218,5.8
7610,Birligea,Frosinone,A,0,0,0,1,11.0,5.0,57.0,1.0,14.0,14.0,62.0,32,192,57.9,1,0,0,0,0,6.0,6.0,0.0,0.0,6.5,2,0,26,0,0,0.0,0.0,6.0,6.0,,,6.0,6.0,0,0,26,6.0
7349,Kulenovic,Torino,A,0,0,0,1,9.0,4.0,56.0,1.0,21.0,21.0,5.0,0,0,100.0,0,0,0,0,13,5.85,5.85,0.0,0.0,6.5,3,0,74,1,0,3.0,0.0,6.17,7.17,,,7.17,7.17,1,0,74,7.17
7272,Gueye,Udinese,A,0,0,0,1,7.0,4.0,56.0,1.0,41.0,41.0,5.0,0,0,100.0,0,0,0,0,19,5.84,5.95,0.0,0.0,6.5,4,1,194,1,0,3.0,0.0,6.0,6.75,0.63,0.26,6.75,6.75,1,0,194,6.75
7342,Elphege,Parma,A,0,0,0,1,11.0,3.0,56.0,1.0,41.0,41.0,25.0,2,50,97.4,1,0,0,0,9,6.0,6.78,0.0,0.0,6.5,4,1,133,0,1,1.0,0.0,5.88,6.12,0.23,0.02,6.12,6.12,0,1,133,6.12
5882,Mota,Monza,A,0,0,0,1,8.0,4.0,56.0,1.0,34.0,34.0,37.0,8,56,89.5,0,0,0,0,26,5.67,5.48,0.0,0.0,6.5,3,1,117,0,0,0.0,0.0,6.17,6.17,0.78,0.02,6.17,6.17,0,0,117,6.17
7546,Robinson J.,Monza,A,0,0,0,1,5.0,4.0,55.0,1.0,67.0,67.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.31,0.08,6.5,4,3,245,1,0,3.0,0.0,6.5,7.25,0.25,0.06,7.25,7.25,1,0,245,7.25
608,Zapata D.,Torino,A,0,0,0,1,12.0,6.0,55.0,1.0,14.0,14.0,70.0,36,370,52.6,0,0,0,0,28,5.86,6.11,0.32,0.09,6.43,2,0,26,0,0,0.0,0.0,5.75,5.75,,,5.75,5.75,0,0,26,5.75
2012,Milik,Juventus,A,0,0,0,1,10.0,4.0,55.0,1.0,50.0,50.0,75.0,95,630,10.0,3,0,0,0,2,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
5336,Nzola,Cagliari,A,0,0,0,1,10.0,4.0,54.0,1.0,50.0,50.0,44.0,6,30,92.1,0,0,0,0,30,5.97,6.23,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7162,Giovane,Napoli,A,0,0,0,1,7.0,4.0,53.0,1.0,50.0,50.0,32.0,3,49,96.1,0,1,0,0,33,6.0,6.42,0.18,0.09,6.52,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7627,Enem,Bologna,A,0,0,0,1,4.0,2.0,53.0,1.0,7.0,7.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,1,0,14,0,0,0.0,0.0,6.0,6.0,,,6.0,6.0,0,0,14,6.0
7161,Bayo V.,Udinese,A,0,0,0,1,3.0,1.0,52.0,1.0,28.0,28.0,25.0,5,26,93.4,0,0,0,0,15,5.8,5.87,0.0,0.0,6.5,4,0,114,0,1,1.0,0.5,5.62,5.5,1.06,0.09,5.5,5.5,0,1,114,5.5
7213,Frigan,Parma,A,0,0,0,1,6.0,4.0,51.0,1.0,14.0,14.0,70.0,40,314,47.4,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,2,0,90,0,0,0.0,0.0,5.5,5.5,,,5.5,5.5,0,0,90,5.5
5918,Sulemana K.,Atalanta,A,0,0,0,1,8.0,6.0,50.0,1.0,50.0,50.0,77.0,25,170,67.1,1,1,0,0,25,6.0,6.2,0.21,0.19,6.6,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7622,Robinho Junior,Genoa,A,0,0,0,1,3.0,1.0,50.0,1.0,50.0,50.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7482,Lauberbach,Venezia,A,0,0,0,1,1.0,1.0,50.0,1.0,21.0,21.0,13.0,2,26,97.4,0,0,0,0,0,6.0,6.0,0.43,0.05,6.89,3,0,58,0,0,0.0,0.0,5.83,5.83,,,5.83,5.83,0,0,58,5.83
4387,Adorante,Venezia,A,0,0,0,1,8.0,4.0,49.0,1.0,50.0,50.0,68.0,7,74,90.8,0,1,0,0,0,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
6822,Ekhator,Juventus,A,0,0,0,1,10.0,3.0,49.0,1.0,50.0,50.0,89.0,12,163,84.2,2,1,0,0,30,5.97,6.22,0.28,0.04,6.32,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7408,Lisman,Venezia,A,0,0,0,1,1.0,1.0,49.0,1.0,50.0,50.0,50.0,22,140,71.1,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7568,De Martis,Parma,A,0,0,0,1,1.0,1.0,49.0,1.0,50.0,50.0,5.0,0,0,100.0,0,0,0,0,0,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7453,Havel,Genoa,A,0,0,0,1,5.0,4.0,48.0,1.0,50.0,50.0,65.0,21,220,72.4,0,1,0,0,0,6.0,6.0,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
7317,Trepy,Cagliari,A,0,0,0,1,2.0,1.0,48.0,1.0,50.0,50.0,44.0,6,34,92.1,0,0,0,0,8,6.06,6.44,0.0,0.0,6.5,0,0,0,0,0,0.0,0.0,,,,,,,0,0,0,
6875,Paz N.,Como,C,0,0,1,0,245.0,29.0,98.0,185.0,100.0,100.0,13.0,2,23,97.4,0,0,1,1,35,6.37,7.3,0.27,0.14,7.67,5,5,441,1,1,4.0,0.0,6.2,7.0,0.39,0.12,0.0378,7.0,1,1,441,0.0378
2167,Orsolini,Bologna,C,0,0,1,0,177.0,25.0,98.0,123.0,34.0,34.0,73.0,11,94,85.5,2,0,1,1,35,6.06,6.74,0.41,0.05,7.02,3,1,106,0,0,0.0,0.0,5.83,5.83,,0.16,0.0474,5.83,0,0,106,0.0474
2423,Pulisic,Milan,C,0,0,1,0,150.0,24.0,98.0,110.0,27.0,27.0,75.0,14,147,81.6,5,0,1,1,30,6.13,6.97,0.45,0.23,7.11,2,1,119,1,1,4.0,0.5,7.0,8.75,0.55,0.58,0.0795,8.75,1,1,119,0.0795
2194,Calhanoglu,Inter,C,0,0,1,0,243.0,28.0,98.0,98.0,47.0,47.0,90.0,33,211,56.6,4,1,1,0,22,6.52,7.64,0.31,0.19,7.8,3,2,150,2,0,6.0,0.5,6.67,8.5,0.07,0.17,0.0867,8.5,2,0,150,0.0867
2379,Rabiot,Milan,C,0,0,1,0,145.0,23.0,97.0,91.0,74.0,74.0,45.0,7,36,90.8,1,0,0,1,29,6.33,6.98,0.0,0.0,6.5,5,3,331,2,2,8.0,0.0,6.4,8.0,0.24,0.05,0.0879,8.0,2,2,331,0.0879
4777,McTominay,Napoli,C,0,0,1,0,220.0,27.0,95.0,83.0,40.0,40.0,77.0,15,115,80.3,1,1,0,1,33,6.39,7.26,0.35,0.05,7.3,2,2,157,0,0,0.0,0.0,5.75,5.75,0.19,0.01,0.0693,5.75,0,0,157,0.0693
2517,De Bruyne,Napoli,C,0,0,1,0,108.0,17.0,94.0,77.0,61.0,61.0,62.0,42,176,44.7,1,0,1,1,18,6.25,7.17,0.0,0.0,6.5,5,2,296,1,1,4.0,0.0,6.4,7.2,0.18,0.37,0.0935,7.2,1,1,296,0.0935
7126,Baturina,Como,C,0,0,1,0,105.0,20.0,93.0,64.0,100.0,100.0,9.0,1,9,98.7,0,0,0,1,29,6.26,6.98,0.11,0.27,7.24,5,5,286,2,0,6.0,0.5,6.3,7.4,0.23,0.29,0.1156,7.4,2,0,286,0.1156
632,Zaccagni,Lazio,C,0,0,1,0,87.0,16.0,92.0,63.0,100.0,100.0,75.0,15,134,80.3,4,0,1,1,26,5.88,5.96,0.17,0.12,7.0,5,5,484,1,2,2.0,1.0,6.4,6.6,0.43,0.29,0.1048,6.6,1,2,484,0.1048
7556,Mora,Roma,C,0,0,1,0,100.0,20.0,91.0,56.0,54.0,54.0,13.0,2,12,97.4,0,0,0,1,0,6.0,6.0,0.21,0.29,6.81,4,2,188,1,0,3.0,0.0,6.38,7.12,0.58,0.19,0.1271,7.12,1,0,188,0.1271
7078,Mastantuono,Fiorentina,C,0,0,1,0,50.0,11.0,88.0,40.0,100.0,100.0,33.0,7,32,90.8,0,0,1,1,0,6.0,6.0,0.27,0.2,6.71,5,5,401,3,0,9.0,0.5,6.1,7.8,0.54,0.14,0.195,7.8,3,0,401,0.195
5559,Da Cunha,Como,C,0,0,1,0,87.0,18.0,87.0,43.0,87.0,87.0,5.0,0,0,100.0,0,0,0,1,36,6.33,6.89,0.22,0.17,7.33,5,4,334,0,0,0.0,0.0,6.2,6.2,0.13,0.12,0.1442,6.2,0,0,334,0.1442
